126.666666666667,113.333333333333,90,112.333333333333,101.893587360576
126.666666666667,113.333333333333,90,112.333333333333,102
126.666666666667,113.333333333333,90,112.333333333333,102
126.414762105977,120.920674109119,94.8230991731986,114.183570343473,101.872582178809
124.639320210007,139.349021125559,104.8085068005,120.140765920366,101.352611584977
122.398650547816,143.221041077453,106.469561204913,122.567668902297,101.327964947999
121.327397147826,126.08843687067,97.8459231970568,118.952494817191,101.747110560326
122.48916130287,114.161587348197,92.3970053232282,116.732441282042,101.899175018494
123.741263305561,112.42050032444,92.0290515981504,116.075824856302,101.96163099664
123.363232855809,112.283794310307,91.9938158943678,115.685405066047,101.866669227984
123.291159482412,111.911770723549,92,115.636406684231,101.905038231345
123.311481178702,118.089387513877,94.641143632852,116.191310508951,102.282811326959
123.665237454347,135.391732330769,105.691991207461,120.293207630404,103.362226558669
124.020422942312,146.568910160535,114.114464001548,124.099085507359,103.992430607878
123.805729638512,143.90211323325,111.664815945897,123.468046371228,103.600485249534
122.345204111942,126.683954667415,100.716721987075,119.030589026505,103.092266544654
121.03947447343,112.042742100973,92.0998581302378,115.170958456592,102.738130004619
121.079822161122,111.843634188973,91.8974911565764,114.74763409964,102.643734169812
121.246488827789,112,91.9131554944555,114.666666666667,102.477067503145
121.333333333333,112,92,114.666666666667,102.333333333333
121.379666315588,116.869608812149,94.4449986940767,114.829733088289,102.584503009442
122.046231769601,133.764739844153,106.667030275629,118.227700942685,103.308125898633
122.878724720209,146.310489450226,116.418170781227,122.064634521063,103.723622889191
122.279035558186,136.453546475642,107.626521382837,119.855805182532,103.194876231213
121.066876291991,119.450027984638,95.3485425444751,115.522471849198,102.475941330338
120.666666666667,112.911839927217,91.9181603613126,113.86684116416,102.114398432458
120.666666666667,113.045493871159,92,113.572804019788,102
120.724604808348,113.212160537826,92,113.372629522294,102
120.891271475015,113.333333333333,92.105272366655,113.333333333333,102
119.864032869411,120.938214740893,99.0911548746116,113.386695310029,102.456967215682
118.068332209413,134.94263107591,112.304404583573,115.092001055954,102.659280650122
117.603214247823,138.116729176373,114.602393487967,115.264529566585,102.067117926195
118.059788000417,123.95356093575,99.4614798634841,112.54094304488,101.298920932154
118.340704230356,112.841248094395,88.4733150465536,111.374440265992,100.767449773733
118.513164471094,112.765873302482,88.6290399287537,111.6461086363,100.828387501448
118.815327623434,112.979914127852,88.7777237199934,111.920054261195,100.995054168115
119.215573221569,115.255092812471,89.9027709182871,112.368996001743,101.316326620793
120.748582539989,129.514455984105,100.531353975828,116.331475586778,102.098738194483
122.974005816037,144.582017425329,113.308456313417,121.652350128433,102.28241157369
123.2588638416,144.881405121189,113.61759804311,122.555209725477,102.115277181369
121.334724521618,127.460119358689,101.146104822842,118.907854390188,102.145277173477
120.034862887534,110.572668761898,91.5595480028837,115.760659996155,102.029999992108
120,108.488070919693,91.4810007965786,115.244096902148,102
120,108.602729823619,91.3521091093096,115.025952114103,102
120,108.939253458246,90.92170613561,115,102
119.840654913741,122.070407066627,98.0473532323214,115.622434018707,102.660306608362
119.98561103463,140.401352539068,111.111811297695,118.369047325397,103.304814278506
120.201132523076,146.059192735557,116.838024495773,120.344355018673,103.144507670144
119.509715938872,135.581619579627,106.946074985747,117.862808240981,102.744158363324
118.786872870018,117.32221695426,93.896325455809,115.078817588567,102.077491696658
118.666666666667,109.862924512836,90.8777981969296,114.489222576972,101.666666666667
118.666666666667,110.387823387312,90.2164396577975,114.212382007902,101.666666666667
118.666666666667,112.213356273851,89.0587761028655,113.950038767443,101.666666666667
118.692440188601,120.877581670376,93.5302895690369,114.179951100666,101.931637245995
118.986798562823,137.237249388413,108.076802382138,117.412545718603,102.309916412213
119.5562229893,148.009333842442,118.909827605663,120.948408428531,102.094775420567
118.863872051489,140.761994887061,112.218520877601,118.861753377285,101.979294793879
117.602007436412,120.674251959968,97.4398966288536,114.725734510302,102.096131872863
117.333333333333,109.40305697744,90.7076488397988,113.333333333333,102
117.804883773233,109.337319807911,90.7297804807354,113.333333333333,102
118.804883773233,109.170653141244,90.5875970094689,113.333333333333,102
119.301545219955,110.053643723848,90.1427460638101,113.459364229687,102.048922340591
119.678323018458,123.747170859041,97.2792558724546,116.070520879023,102.531820727813
121.282752241941,142.547782736959,110.087012348796,121.276627085869,102.853032882956
123.078228596684,149.913800552601,116.051703838286,124.252355644883,102.536801162401
122.658292766532,147.370030764176,113.624977051231,123.107131778059,102.271548332435
120.152705279954,127.247023835149,101.466499789311,118.620463963916,102.129881412642
118.551437921865,110.391321529734,91.9321455697691,115.216457730203,102.024999746874
118.384771255198,109.863122418831,91.4796811977038,114.782907002663,102
118.333333333333,109.897501437103,91.3890583660148,114.580215986525,102
118.283944068286,119.667643175513,95.4839647877243,114.854304430831,102.261667627678
118.50671710295,137.667004994458,107.32241852357,117.547545513871,102.549209275263
119.310671242596,146.724364607698,115.585580698737,120.425835110769,102.347425700588
119.017913679645,140.361178099648,109.261098073168,119.042598739163,102.008417795771
117.828807238005,124.828162657461,96.6739214826959,115.422343896686,101.781867076102
117.565458432958,116.202824820368,90.9932837057525,113.86545653206,101.666666666667
117.666666666667,116,91,114,101.666666666667
117.666666666667,116,91,114,101.666666666667
117.872359596475,122.246700716885,95.2290448061906,114.545619224634,101.733805818315
119.160124467024,138.040014156195,108.408981586812,118.159205599317,101.767184371154
120.066479245032,146.936003960809,116.71893043738,120.845934258921,101.737188112573
118.858799180684,128.559778472845,103.859971225892,116.968892209392,101.648635191737
117.746751472868,106.44243892504,91.7806570183705,112.819777408469,101.611492298669
117.666666666667,103.164358853822,91.4620991584535,112.083233083315,101.666666666667
117.666666666667,104.385689466332,90.8837450510097,112,101.666666666667
117.666666666667,104.619838366835,90.7146586751264,112,101.781907148367
117.666666666667,107.639234563404,90.3481997685279,112,101.987431030591
